release_id,spine_status,drive_file_id,drive_parent_id,working_view_url,working_embed_url,working_direct_url,listed_utc,source_url,mirror_url
DOD_111689005,INDEXED,1WxvHKrvLBXyFVzrXFbxPMpJIgCfNMW9m,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1WxvHKrvLBXyFVzrXFbxPMpJIgCfNMW9m/view,https://drive.google.com/file/d/1WxvHKrvLBXyFVzrXFbxPMpJIgCfNMW9m/preview,https://drive.usercontent.google.com/download?id=1WxvHKrvLBXyFVzrXFbxPMpJIgCfNMW9m&export=download&confirm=t,2026-08-08,,
DOD_111689011,NOT_INGESTED,12IgXFw9jbxDEmyUPIczw3cnlND6lR2KM,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/12IgXFw9jbxDEmyUPIczw3cnlND6lR2KM/view,https://drive.google.com/file/d/12IgXFw9jbxDEmyUPIczw3cnlND6lR2KM/preview,https://drive.usercontent.google.com/download?id=12IgXFw9jbxDEmyUPIczw3cnlND6lR2KM&export=download&confirm=t,2026-08-08,,
DOD_111689022,INDEXED,1TNmka2eW2fv_KfzVAzYMYdrQ1kc5mRRt,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1TNmka2eW2fv_KfzVAzYMYdrQ1kc5mRRt/view,https://drive.google.com/file/d/1TNmka2eW2fv_KfzVAzYMYdrQ1kc5mRRt/preview,https://drive.usercontent.google.com/download?id=1TNmka2eW2fv_KfzVAzYMYdrQ1kc5mRRt&export=download&confirm=t,2026-08-08,,
DOD_111689030,NOT_INGESTED,1DfV0lEs45t8H1cdnRG9oX_0kgwgN-6vZ,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1DfV0lEs45t8H1cdnRG9oX_0kgwgN-6vZ/view,https://drive.google.com/file/d/1DfV0lEs45t8H1cdnRG9oX_0kgwgN-6vZ/preview,https://drive.usercontent.google.com/download?id=1DfV0lEs45t8H1cdnRG9oX_0kgwgN-6vZ&export=download&confirm=t,2026-08-08,,
DOD_111689044,INDEXED,1oelRVjukA859swcp82capL-lOglPF70K,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1oelRVjukA859swcp82capL-lOglPF70K/view,https://drive.google.com/file/d/1oelRVjukA859swcp82capL-lOglPF70K/preview,https://drive.usercontent.google.com/download?id=1oelRVjukA859swcp82capL-lOglPF70K&export=download&confirm=t,2026-08-08,,
DOD_111689051,NOT_INGESTED,10TwdLXqnN3wAOb4TdD09DdQxpaICm2Lt,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/10TwdLXqnN3wAOb4TdD09DdQxpaICm2Lt/view,https://drive.google.com/file/d/10TwdLXqnN3wAOb4TdD09DdQxpaICm2Lt/preview,https://drive.usercontent.google.com/download?id=10TwdLXqnN3wAOb4TdD09DdQxpaICm2Lt&export=download&confirm=t,2026-08-08,,
DOD_111689057,INDEXED,1mXzcflOtlTEdfhwpfcxhlIfbzS0yVpt2,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1mXzcflOtlTEdfhwpfcxhlIfbzS0yVpt2/view,https://drive.google.com/file/d/1mXzcflOtlTEdfhwpfcxhlIfbzS0yVpt2/preview,https://drive.usercontent.google.com/download?id=1mXzcflOtlTEdfhwpfcxhlIfbzS0yVpt2&export=download&confirm=t,2026-08-08,,
DOD_111689082,NOT_INGESTED,1zCezpvhETcAWRzk7MjLXGI_EgeL_6Euw,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1zCezpvhETcAWRzk7MjLXGI_EgeL_6Euw/view,https://drive.google.com/file/d/1zCezpvhETcAWRzk7MjLXGI_EgeL_6Euw/preview,https://drive.usercontent.google.com/download?id=1zCezpvhETcAWRzk7MjLXGI_EgeL_6Euw&export=download&confirm=t,2026-08-08,,
DOD_111689083,NOT_INGESTED,1Hp3xm2f6eHydMJlP8VE6cGLmAUHxRVyo,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1Hp3xm2f6eHydMJlP8VE6cGLmAUHxRVyo/view,https://drive.google.com/file/d/1Hp3xm2f6eHydMJlP8VE6cGLmAUHxRVyo/preview,https://drive.usercontent.google.com/download?id=1Hp3xm2f6eHydMJlP8VE6cGLmAUHxRVyo&export=download&confirm=t,2026-08-08,,
DOD_111689090,NOT_INGESTED,1g74JM3JP5c-Sa6FMgU5r1mqm2knkPfC6,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1g74JM3JP5c-Sa6FMgU5r1mqm2knkPfC6/view,https://drive.google.com/file/d/1g74JM3JP5c-Sa6FMgU5r1mqm2knkPfC6/preview,https://drive.usercontent.google.com/download?id=1g74JM3JP5c-Sa6FMgU5r1mqm2knkPfC6&export=download&confirm=t,2026-08-08,,
DOD_111689115,NOT_INGESTED,14eMKUL2RJHzD-EzooYjQYD7A5o3un8qI,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/14eMKUL2RJHzD-EzooYjQYD7A5o3un8qI/view,https://drive.google.com/file/d/14eMKUL2RJHzD-EzooYjQYD7A5o3un8qI/preview,https://drive.usercontent.google.com/download?id=14eMKUL2RJHzD-EzooYjQYD7A5o3un8qI&export=download&confirm=t,2026-08-08,,
DOD_111689123,INDEXED,1VtF6FZOPqHrIdtsCtJX0eZ5BrPCxx_bx,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1VtF6FZOPqHrIdtsCtJX0eZ5BrPCxx_bx/view,https://drive.google.com/file/d/1VtF6FZOPqHrIdtsCtJX0eZ5BrPCxx_bx/preview,https://drive.usercontent.google.com/download?id=1VtF6FZOPqHrIdtsCtJX0eZ5BrPCxx_bx&export=download&confirm=t,2026-08-08,,
DOD_111689133,INDEXED,13Sxk7nlXcwj5p5c7Jl_06ZsPOwKCHop0,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/13Sxk7nlXcwj5p5c7Jl_06ZsPOwKCHop0/view,https://drive.google.com/file/d/13Sxk7nlXcwj5p5c7Jl_06ZsPOwKCHop0/preview,https://drive.usercontent.google.com/download?id=13Sxk7nlXcwj5p5c7Jl_06ZsPOwKCHop0&export=download&confirm=t,2026-08-08,,
DOD_111689142,INDEXED,1cTqK3YKF1qKYGsheJoWU1qXMw9PZAVay,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1cTqK3YKF1qKYGsheJoWU1qXMw9PZAVay/view,https://drive.google.com/file/d/1cTqK3YKF1qKYGsheJoWU1qXMw9PZAVay/preview,https://drive.usercontent.google.com/download?id=1cTqK3YKF1qKYGsheJoWU1qXMw9PZAVay&export=download&confirm=t,2026-08-08,,
DOD_111689167,NOT_INGESTED,1xl5LT-dKndRR7WcIe2dNGR8_Xb1lOwj-,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1xl5LT-dKndRR7WcIe2dNGR8_Xb1lOwj-/view,https://drive.google.com/file/d/1xl5LT-dKndRR7WcIe2dNGR8_Xb1lOwj-/preview,https://drive.usercontent.google.com/download?id=1xl5LT-dKndRR7WcIe2dNGR8_Xb1lOwj-&export=download&confirm=t,2026-08-08,,
DOD_111689168,NOT_INGESTED,1pTvBm9uj4i97JME74_oCg0KtzqxmEwNY,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1pTvBm9uj4i97JME74_oCg0KtzqxmEwNY/view,https://drive.google.com/file/d/1pTvBm9uj4i97JME74_oCg0KtzqxmEwNY/preview,https://drive.usercontent.google.com/download?id=1pTvBm9uj4i97JME74_oCg0KtzqxmEwNY&export=download&confirm=t,2026-08-08,,
DOD_111689232,NOT_INGESTED,1HDNvU0fJinlG7pJSFafjFLgMJ2ZEluX1,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1HDNvU0fJinlG7pJSFafjFLgMJ2ZEluX1/view,https://drive.google.com/file/d/1HDNvU0fJinlG7pJSFafjFLgMJ2ZEluX1/preview,https://drive.usercontent.google.com/download?id=1HDNvU0fJinlG7pJSFafjFLgMJ2ZEluX1&export=download&confirm=t,2026-08-08,,
DOD_111689759,INDEXED,1PWVjPXuV4qGeahH9n_ksWdLwirr-ZBhM,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1PWVjPXuV4qGeahH9n_ksWdLwirr-ZBhM/view,https://drive.google.com/file/d/1PWVjPXuV4qGeahH9n_ksWdLwirr-ZBhM/preview,https://drive.usercontent.google.com/download?id=1PWVjPXuV4qGeahH9n_ksWdLwirr-ZBhM&export=download&confirm=t,2026-08-08,,
DOD_111764142-1920x1080-9000k,INDEXED,1FNKLlJr5-CK-IPgO7RGXuY8J3eAEMW2o,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1FNKLlJr5-CK-IPgO7RGXuY8J3eAEMW2o/view,https://drive.google.com/file/d/1FNKLlJr5-CK-IPgO7RGXuY8J3eAEMW2o/preview,https://drive.usercontent.google.com/download?id=1FNKLlJr5-CK-IPgO7RGXuY8J3eAEMW2o&export=download&confirm=t,2026-08-08,,
DOD_111764148-1920x1080-9000k,INDEXED,1i5a0IWy-3FtDOva32bZt5KvmfPuEO4kP,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1i5a0IWy-3FtDOva32bZt5KvmfPuEO4kP/view,https://drive.google.com/file/d/1i5a0IWy-3FtDOva32bZt5KvmfPuEO4kP/preview,https://drive.usercontent.google.com/download?id=1i5a0IWy-3FtDOva32bZt5KvmfPuEO4kP&export=download&confirm=t,2026-08-08,,
DOD_111764159-1920x1080-9000k,INDEXED,1jVrkX82F2nuUu71fGoQvX8DjwSsoPb_R,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1jVrkX82F2nuUu71fGoQvX8DjwSsoPb_R/view,https://drive.google.com/file/d/1jVrkX82F2nuUu71fGoQvX8DjwSsoPb_R/preview,https://drive.usercontent.google.com/download?id=1jVrkX82F2nuUu71fGoQvX8DjwSsoPb_R&export=download&confirm=t,2026-08-08,,
DOD_111764177-1920x1080-9000k,INDEXED,1bOVMJNHdzRP7H94P7eZKwIyFBq88XbEy,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1bOVMJNHdzRP7H94P7eZKwIyFBq88XbEy/view,https://drive.google.com/file/d/1bOVMJNHdzRP7H94P7eZKwIyFBq88XbEy/preview,https://drive.usercontent.google.com/download?id=1bOVMJNHdzRP7H94P7eZKwIyFBq88XbEy&export=download&confirm=t,2026-08-08,,
DOD_111764189-1920x1080-9000k,INDEXED,1v9jI0hFUO7c5qzzPeY2hfLo9tZuGbWMO,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1v9jI0hFUO7c5qzzPeY2hfLo9tZuGbWMO/view,https://drive.google.com/file/d/1v9jI0hFUO7c5qzzPeY2hfLo9tZuGbWMO/preview,https://drive.usercontent.google.com/download?id=1v9jI0hFUO7c5qzzPeY2hfLo9tZuGbWMO&export=download&confirm=t,2026-08-08,,
DOD_111764213-1920x1080-9000k,INDEXED,1e5VOdQ8FJc_kq65XyhFgH8RKyVbp2Iaf,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1e5VOdQ8FJc_kq65XyhFgH8RKyVbp2Iaf/view,https://drive.google.com/file/d/1e5VOdQ8FJc_kq65XyhFgH8RKyVbp2Iaf/preview,https://drive.usercontent.google.com/download?id=1e5VOdQ8FJc_kq65XyhFgH8RKyVbp2Iaf&export=download&confirm=t,2026-08-08,,
DOD_111764796-1920x1080-9000k,NOT_INGESTED,1x1kZHLqSWLx51L8ccLzAVsiQcS1m5BzI,0ANXFJdIidbpBUk9PVA,https://drive.google.com/file/d/1x1kZHLqSWLx51L8ccLzAVsiQcS1m5BzI/view,https://drive.google.com/file/d/1x1kZHLqSWLx51L8ccLzAVsiQcS1m5BzI/preview,https://drive.usercontent.google.com/download?id=1x1kZHLqSWLx51L8ccLzAVsiQcS1m5BzI&export=download&confirm=t,2026-08-08,,
DOD_111764902-1920x1080-9000k,INDEXED,1utRZSnOYsDI9lmLkhjT6yZavs6D7B0KV,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1utRZSnOYsDI9lmLkhjT6yZavs6D7B0KV/view,https://drive.google.com/file/d/1utRZSnOYsDI9lmLkhjT6yZavs6D7B0KV/preview,https://drive.usercontent.google.com/download?id=1utRZSnOYsDI9lmLkhjT6yZavs6D7B0KV&export=download&confirm=t,2026-08-08,,
DOD_111764959-1920x1080-9000k,INDEXED,1QUBBQawQhqBvkYIunyOsTEY6DVyOjX-5,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1QUBBQawQhqBvkYIunyOsTEY6DVyOjX-5/view,https://drive.google.com/file/d/1QUBBQawQhqBvkYIunyOsTEY6DVyOjX-5/preview,https://drive.usercontent.google.com/download?id=1QUBBQawQhqBvkYIunyOsTEY6DVyOjX-5&export=download&confirm=t,2026-08-08,,
DOD_111830004,INDEXED,1PH9Jun91CeYSA-qXvy20UXTeG76z2pru,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1PH9Jun91CeYSA-qXvy20UXTeG76z2pru/view,https://drive.google.com/file/d/1PH9Jun91CeYSA-qXvy20UXTeG76z2pru/preview,https://drive.usercontent.google.com/download?id=1PH9Jun91CeYSA-qXvy20UXTeG76z2pru&export=download&confirm=t,2026-08-08,,
DOD_111830007,INDEXED,1JOkQaXDXVurjVfBl9rRcj-ncE68IYMjs,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1JOkQaXDXVurjVfBl9rRcj-ncE68IYMjs/view,https://drive.google.com/file/d/1JOkQaXDXVurjVfBl9rRcj-ncE68IYMjs/preview,https://drive.usercontent.google.com/download?id=1JOkQaXDXVurjVfBl9rRcj-ncE68IYMjs&export=download&confirm=t,2026-08-08,,
DOD_111830012,INDEXED,1k2tvkWYvbO5wHPETdwu0mbald1en8urf,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1k2tvkWYvbO5wHPETdwu0mbald1en8urf/view,https://drive.google.com/file/d/1k2tvkWYvbO5wHPETdwu0mbald1en8urf/preview,https://drive.usercontent.google.com/download?id=1k2tvkWYvbO5wHPETdwu0mbald1en8urf&export=download&confirm=t,2026-08-08,,
DOD_111830015,INDEXED,1-pYTNu77DvH_wX6HQseBGUnDWmFF1dQf,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1-pYTNu77DvH_wX6HQseBGUnDWmFF1dQf/view,https://drive.google.com/file/d/1-pYTNu77DvH_wX6HQseBGUnDWmFF1dQf/preview,https://drive.usercontent.google.com/download?id=1-pYTNu77DvH_wX6HQseBGUnDWmFF1dQf&export=download&confirm=t,2026-08-08,,
DOD_111830020,INDEXED,1bTFcwOzeem-JcVd2NzaDZmzrWLcrAh4q,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1bTFcwOzeem-JcVd2NzaDZmzrWLcrAh4q/view,https://drive.google.com/file/d/1bTFcwOzeem-JcVd2NzaDZmzrWLcrAh4q/preview,https://drive.usercontent.google.com/download?id=1bTFcwOzeem-JcVd2NzaDZmzrWLcrAh4q&export=download&confirm=t,2026-08-08,,
DOD_111830027,INDEXED,154N9tlAmr7RRdaAjY17QkyF6Gdw7lzaZ,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/154N9tlAmr7RRdaAjY17QkyF6Gdw7lzaZ/view,https://drive.google.com/file/d/154N9tlAmr7RRdaAjY17QkyF6Gdw7lzaZ/preview,https://drive.usercontent.google.com/download?id=154N9tlAmr7RRdaAjY17QkyF6Gdw7lzaZ&export=download&confirm=t,2026-08-08,,
DOD_111830028,INDEXED,19W4ZhiwGGQ-UpmaT1kZw9LJFiaqxUxaE,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/19W4ZhiwGGQ-UpmaT1kZw9LJFiaqxUxaE/view,https://drive.google.com/file/d/19W4ZhiwGGQ-UpmaT1kZw9LJFiaqxUxaE/preview,https://drive.usercontent.google.com/download?id=19W4ZhiwGGQ-UpmaT1kZw9LJFiaqxUxaE&export=download&confirm=t,2026-08-08,,
DOD_111830030,INDEXED,1SZZo2OJwO262p_BZm4rUxKA6wLyPt0mt,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1SZZo2OJwO262p_BZm4rUxKA6wLyPt0mt/view,https://drive.google.com/file/d/1SZZo2OJwO262p_BZm4rUxKA6wLyPt0mt/preview,https://drive.usercontent.google.com/download?id=1SZZo2OJwO262p_BZm4rUxKA6wLyPt0mt&export=download&confirm=t,2026-08-08,,
DOD_111830034,INDEXED,1eES7oGVPR42KhdKz2FibWyre8rD75RaZ,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1eES7oGVPR42KhdKz2FibWyre8rD75RaZ/view,https://drive.google.com/file/d/1eES7oGVPR42KhdKz2FibWyre8rD75RaZ/preview,https://drive.usercontent.google.com/download?id=1eES7oGVPR42KhdKz2FibWyre8rD75RaZ&export=download&confirm=t,2026-08-08,,
DOD_111830041,INDEXED,1SKstWeWAI3Utzf8U9r0pu3WxwRzYGGZ-,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1SKstWeWAI3Utzf8U9r0pu3WxwRzYGGZ-/view,https://drive.google.com/file/d/1SKstWeWAI3Utzf8U9r0pu3WxwRzYGGZ-/preview,https://drive.usercontent.google.com/download?id=1SKstWeWAI3Utzf8U9r0pu3WxwRzYGGZ-&export=download&confirm=t,2026-08-08,,
DOD_111830058,INDEXED,1080_QVvG4R5_CjrDwKneePIyO0EnJwRO,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1080_QVvG4R5_CjrDwKneePIyO0EnJwRO/view,https://drive.google.com/file/d/1080_QVvG4R5_CjrDwKneePIyO0EnJwRO/preview,https://drive.usercontent.google.com/download?id=1080_QVvG4R5_CjrDwKneePIyO0EnJwRO&export=download&confirm=t,2026-08-08,,
DOD_111830063,INDEXED,1RGZVMjQI03LVa_E_VZ70eor85Iz569B5,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1RGZVMjQI03LVa_E_VZ70eor85Iz569B5/view,https://drive.google.com/file/d/1RGZVMjQI03LVa_E_VZ70eor85Iz569B5/preview,https://drive.usercontent.google.com/download?id=1RGZVMjQI03LVa_E_VZ70eor85Iz569B5&export=download&confirm=t,2026-08-08,,
DOD_111830065,INDEXED,1l9Vqpbm_Oj1KazsdwjIqIn06d2cu5zoV,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1l9Vqpbm_Oj1KazsdwjIqIn06d2cu5zoV/view,https://drive.google.com/file/d/1l9Vqpbm_Oj1KazsdwjIqIn06d2cu5zoV/preview,https://drive.usercontent.google.com/download?id=1l9Vqpbm_Oj1KazsdwjIqIn06d2cu5zoV&export=download&confirm=t,2026-08-08,,
DOD_111830069,INDEXED,1iMWSu8r86C1wJgDWZlucxTgR78KSdRx3,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1iMWSu8r86C1wJgDWZlucxTgR78KSdRx3/view,https://drive.google.com/file/d/1iMWSu8r86C1wJgDWZlucxTgR78KSdRx3/preview,https://drive.usercontent.google.com/download?id=1iMWSu8r86C1wJgDWZlucxTgR78KSdRx3&export=download&confirm=t,2026-08-08,,
DOD_111830075,INDEXED,1TIDTwUGci3B99xhz_rQsXFXNCMnWuBXj,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1TIDTwUGci3B99xhz_rQsXFXNCMnWuBXj/view,https://drive.google.com/file/d/1TIDTwUGci3B99xhz_rQsXFXNCMnWuBXj/preview,https://drive.usercontent.google.com/download?id=1TIDTwUGci3B99xhz_rQsXFXNCMnWuBXj&export=download&confirm=t,2026-08-08,,
DOD_111830080,INDEXED,1XFTp1U96IJVuD32H4_7numrGjZK_peIp,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1XFTp1U96IJVuD32H4_7numrGjZK_peIp/view,https://drive.google.com/file/d/1XFTp1U96IJVuD32H4_7numrGjZK_peIp/preview,https://drive.usercontent.google.com/download?id=1XFTp1U96IJVuD32H4_7numrGjZK_peIp&export=download&confirm=t,2026-08-08,,
DOD_111830085,INDEXED,1S4Lf6fo9JgHLBjXPCV4EojKvylcHN-c0,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1S4Lf6fo9JgHLBjXPCV4EojKvylcHN-c0/view,https://drive.google.com/file/d/1S4Lf6fo9JgHLBjXPCV4EojKvylcHN-c0/preview,https://drive.usercontent.google.com/download?id=1S4Lf6fo9JgHLBjXPCV4EojKvylcHN-c0&export=download&confirm=t,2026-08-08,,
DOD_111830092,INDEXED,15ZT-Cgv1JS8MvusExEwwQp_4ps6EhGlM,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/15ZT-Cgv1JS8MvusExEwwQp_4ps6EhGlM/view,https://drive.google.com/file/d/15ZT-Cgv1JS8MvusExEwwQp_4ps6EhGlM/preview,https://drive.usercontent.google.com/download?id=15ZT-Cgv1JS8MvusExEwwQp_4ps6EhGlM&export=download&confirm=t,2026-08-08,,
DOD_111830133,INDEXED,1W1hODg5h7MN9_aSct8FJ4ujSRUtd0YaL,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1W1hODg5h7MN9_aSct8FJ4ujSRUtd0YaL/view,https://drive.google.com/file/d/1W1hODg5h7MN9_aSct8FJ4ujSRUtd0YaL/preview,https://drive.usercontent.google.com/download?id=1W1hODg5h7MN9_aSct8FJ4ujSRUtd0YaL&export=download&confirm=t,2026-08-08,,
DOD_111830143,INDEXED,1DZ2f1Jbob7lBxsTB0gyp1aPnbFCn6BbV,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1DZ2f1Jbob7lBxsTB0gyp1aPnbFCn6BbV/view,https://drive.google.com/file/d/1DZ2f1Jbob7lBxsTB0gyp1aPnbFCn6BbV/preview,https://drive.usercontent.google.com/download?id=1DZ2f1Jbob7lBxsTB0gyp1aPnbFCn6BbV&export=download&confirm=t,2026-08-08,,
DOD_111830147,INDEXED,1JayC4_dsuKbqqrcnIGaETt9ziqDjF42H,1Z8_NzOrfjXiQTsxkj0GEbUdr1SI5LjWM,https://drive.google.com/file/d/1JayC4_dsuKbqqrcnIGaETt9ziqDjF42H/view,https://drive.google.com/file/d/1JayC4_dsuKbqqrcnIGaETt9ziqDjF42H/preview,https://drive.usercontent.google.com/download?id=1JayC4_dsuKbqqrcnIGaETt9ziqDjF42H&export=download&confirm=t,2026-08-08,,
